run_id,model,outcome,sample_id,f_name,f_space,z_kind,axis_names,delta_shape,metric_value,delta_abs_max,delta_mean,delta_std,valid_ratio,outcome_bin,delta_numel,delta_ndim,baseline,annotation_key,annotation_found,annotation_is_problem,problem_description,prompt_text,primary_bucket,secondary_buckets,source_split,annotation_role,annotation_updated,failure_factor,annotation_trace_consistent
20260528_182842_motiongpt_success_040_sample_trace,MotionGPT,success,hml_orig100_train_041__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.5815820973804613,45.34669876098633,13.235366821289062,14.671828269958496,1.0,0,3084,3,motiongpt,hml_orig100_train_041__full::motiongpt,True,False,,a person acting traumatic throwing his left hand.,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:11:14,,True
20260528_182842_motiongpt_success_041_sample_trace,MotionGPT,success,hml_orig100_train_042__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.40960081324292813,29.104881286621094,12.534533500671387,6.045694351196289,1.0,0,3084,3,motiongpt,hml_orig100_train_042__full::motiongpt,True,False,,"the person holds their head, crouches down on their hands and continues to hold their head.",upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:11:35,,True
20260528_182842_motiongpt_success_042_sample_trace,MotionGPT,success,hml_orig100_train_043__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.46919071863984446,53.98207092285156,-3.6025233268737793,15.528541564941406,1.0,0,3084,3,motiongpt,hml_orig100_train_043__full::motiongpt,True,False,,a person sitting down raises its right hand.,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:11:50,,True
20260528_182842_motiongpt_success_043_sample_trace,MotionGPT,success,hml_orig100_train_044__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.6239684047029124,53.11609649658203,-3.7830543518066406,20.85930824279785,1.0,0,3084,3,motiongpt,hml_orig100_train_044__full::motiongpt,True,False,,this person is standing still and lifts the left hand up to the face.,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:12:00,,True
20260528_182842_motiongpt_success_044_sample_trace,MotionGPT,success,hml_orig100_train_045__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.6952005064160119,67.87183380126953,-5.1121110916137695,23.05986976623535,1.0,0,3084,3,motiongpt,hml_orig100_train_045__full::motiongpt,True,False,,both arms bent forward chicken wing flaps to left and right,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:12:11,,True
20260528_182842_motiongpt_success_045_sample_trace,MotionGPT,success,hml_orig100_train_046__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",1.2689151527177103,123.6309814453125,-22.786632537841797,36.597900390625,1.0,0,3084,3,motiongpt,hml_orig100_train_046__full::motiongpt,True,False,,a person wave their arm in a straight motion,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:12:31,,True
20260528_182842_motiongpt_success_047_sample_trace,MotionGPT,success,hml_orig100_train_048__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.5575527031441877,52.5594482421875,0.3779201805591583,18.939311981201172,1.0,0,3084,3,motiongpt,hml_orig100_train_048__full::motiongpt,True,False,,lowering hands then raising hands towards face.,upper_body_gesture,,train,human_diagnostic_problem_description,2026-05-26T23:14:09,,True
20260528_182842_motiongpt_success_048_sample_trace,MotionGPT,success,hml_orig100_train_049__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.6340006471360103,71.95127868652344,-9.832863807678223,19.16520118713379,1.0,0,3084,3,motiongpt,hml_orig100_train_049__full::motiongpt,True,False,,a person holds up both of their hands in front of their face and then leans back to dodge an obstacle.,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:14:20,,True
20260528_182842_motiongpt_success_050_sample_trace,MotionGPT,success,hml_orig100_train_051__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.7070231665070089,66.67138671875,2.4271180629730225,23.898468017578125,1.0,0,3084,3,motiongpt,hml_orig100_train_051__full::motiongpt,True,False,,someone walks disoriented looking for something or someone,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:25:15,,True
20260528_182842_motiongpt_success_051_sample_trace,MotionGPT,success,hml_orig100_train_052__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.7854766441586531,49.7348747253418,4.121663570404053,26.366682052612305,1.0,0,3084,3,motiongpt,hml_orig100_train_052__full::motiongpt,True,False,,a person does jumping jacks in place.,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:25:30,,True
20260528_182842_motiongpt_success_052_sample_trace,MotionGPT,success,hml_orig100_train_053__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.7988181461426287,88.56720733642578,-13.841181755065918,23.3454647064209,1.0,0,3084,3,motiongpt,hml_orig100_train_053__full::motiongpt,True,False,,a person slowly walked and touched something with right and left hand,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:27:27,,True
20260528_182842_motiongpt_success_053_sample_trace,MotionGPT,success,hml_orig100_train_054__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.5236105331313053,52.3836555480957,-3.9520809650421143,17.34534454345703,1.0,0,3084,3,motiongpt,hml_orig100_train_054__full::motiongpt,True,False,,the person is throwing something with both hands overhead.,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:27:32,,True
20260528_182842_motiongpt_success_054_sample_trace,MotionGPT,success,hml_orig100_train_055__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.6509343069541496,54.01773452758789,-9.137319564819336,20.139915466308594,1.0,0,3084,3,motiongpt,hml_orig100_train_055__full::motiongpt,True,False,,this person stands in one place and claps.,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:27:35,,True
20260528_182842_motiongpt_success_055_sample_trace,MotionGPT,success,hml_orig100_train_056__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.7786853007557445,68.78565979003906,-7.01106595993042,25.510251998901367,1.0,0,3084,3,motiongpt,hml_orig100_train_056__full::motiongpt,True,False,,a person is walking while holding onto something.,object_interaction,,train,human_diagnostic_problem_description,2026-05-26T23:27:41,,True
20260528_182842_motiongpt_success_056_sample_trace,MotionGPT,success,hml_orig100_train_057__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.7022548377517212,43.4239501953125,3.006913185119629,23.66916275024414,1.0,0,3084,3,motiongpt,hml_orig100_train_057__full::motiongpt,True,False,,a person walks forward a few steps,count_duration_speed,,train,human_diagnostic_problem_description,2026-05-26T23:27:44,,True
20260528_182842_motiongpt_success_058_sample_trace,MotionGPT,success,hml_orig100_train_059__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.611711573300094,64.12753295898438,-6.103708267211914,19.866657257080078,1.0,0,3084,3,motiongpt,hml_orig100_train_059__full::motiongpt,True,False,,the person makes many gestures in quick succession.,count_duration_speed,,train,human_diagnostic_problem_description,2026-05-26T23:38:48,,True
20260528_182842_motiongpt_success_059_sample_trace,MotionGPT,success,hml_orig100_train_060__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.6176774125087992,55.43478012084961,-6.306674957275391,20.015779495239258,1.0,0,3084,3,motiongpt,hml_orig100_train_060__full::motiongpt,True,False,,"a person slowly straightens, turns back and to the right, picks up an object, walks forward, and wipes something with the object.",count_duration_speed,,train,human_diagnostic_problem_description,2026-05-26T23:39:26,,True
20260528_182842_motiongpt_success_060_sample_trace,MotionGPT,success,hml_orig100_train_061__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.8409960166643768,73.30911254882812,-15.269079208374023,24.151233673095703,1.0,0,3084,3,motiongpt,hml_orig100_train_061__full::motiongpt,True,False,,person moves back in a seated position sits then stand up again returning to original position,count_duration_speed,,train,human_diagnostic_problem_description,2026-05-26T23:39:47,,True
20260528_182842_motiongpt_success_061_sample_trace,MotionGPT,success,hml_orig100_train_062__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.9218532372281686,61.93528366088867,10.305736541748047,29.576265335083008,1.0,0,3084,3,motiongpt,hml_orig100_train_062__full::motiongpt,True,False,,a person slowly walks forward.,count_duration_speed,,train,human_diagnostic_problem_description,2026-05-26T23:40:14,,True
20260528_182842_motiongpt_success_062_sample_trace,MotionGPT,success,hml_orig100_train_063__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",1.0643007934144717,99.65604400634766,-7.574161529541016,35.357906341552734,1.0,0,3084,3,motiongpt,hml_orig100_train_063__full::motiongpt,True,False,,a person begins walking then quickly turns around to stand with his back to the viewer.,count_duration_speed,,train,human_diagnostic_problem_description,2026-05-26T23:40:59,,True
20260528_182842_motiongpt_success_063_sample_trace,MotionGPT,success,hml_orig100_train_064__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.5465873058481251,43.52033996582031,15.419012069702148,10.349808692932129,1.0,0,3084,3,motiongpt,hml_orig100_train_064__full::motiongpt,True,False,,a man does several cart wheels in a small area.,count_duration_speed,,train,human_diagnostic_problem_description,2026-05-26T23:41:54,,True
20260528_182842_motiongpt_success_064_sample_trace,MotionGPT,success,hml_orig100_train_065__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.41618460918416267,34.2090950012207,11.153593063354492,8.691269874572754,1.0,0,3084,3,motiongpt,hml_orig100_train_065__full::motiongpt,True,False,,"a man emulates jogging, shuffling around in a couple counterclockwise circles while keeping his body facing forward the whole time.",multi_action_composition,,train,human_diagnostic_problem_description,2026-05-26T23:42:32,,True
20260528_182842_motiongpt_success_065_sample_trace,MotionGPT,success,hml_orig100_train_066__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.5049768066635636,44.023284912109375,8.955843925476074,14.633810997009277,1.0,0,3084,3,motiongpt,hml_orig100_train_066__full::motiongpt,True,False,,this person jump and spin and then balance themselves.,multi_action_composition,,train,human_diagnostic_problem_description,2026-05-26T23:43:25,,True
20260528_182842_motiongpt_success_066_sample_trace,MotionGPT,success,hml_orig100_train_067__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.7076362718154172,70.02162170410156,0.517081618309021,24.036670684814453,1.0,0,3084,3,motiongpt,hml_orig100_train_067__full::motiongpt,True,False,,"a person bends down and crawls forward, then back and then stands up.",multi_action_composition,,train,human_diagnostic_problem_description,2026-05-26T23:43:51,,True
20260528_182842_motiongpt_success_067_sample_trace,MotionGPT,success,hml_orig100_train_068__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.8795793236582301,81.21076965332031,-7.347285270690918,28.96678924560547,1.0,0,3084,3,motiongpt,hml_orig100_train_068__full::motiongpt,True,False,,a person is standing on his right foot and then his left foot.,multi_action_composition,,train,human_diagnostic_problem_description,2026-05-26T23:44:57,,True
20260528_182842_motiongpt_success_068_sample_trace,MotionGPT,success,hml_orig100_train_069__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.5917109899165556,61.79277038574219,-10.15176773071289,17.352155685424805,1.0,0,3084,3,motiongpt,hml_orig100_train_069__full::motiongpt,True,False,,"a man is standing and reaches down to the left with his left hand then to the right with his right hand, and then the left again.",multi_action_composition,,train,human_diagnostic_problem_description,2026-05-26T23:50:27,,True
20260528_182842_motiongpt_success_069_sample_trace,MotionGPT,success,hml_orig100_train_070__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.8863811742584793,86.33660888671875,-15.425436973571777,25.864627838134766,1.0,0,3084,3,motiongpt,hml_orig100_train_070__full::motiongpt,True,False,,"a person walks forward and steps forward on their right foot, reaching their left arm out before returning to regular.",multi_action_composition,,train,human_diagnostic_problem_description,2026-05-26T23:51:53,,True
20260528_182842_motiongpt_success_070_sample_trace,MotionGPT,success,hml_orig100_train_071__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.3530267414202456,51.537933349609375,-4.090061187744141,11.275322914123535,1.0,0,3084,3,motiongpt,hml_orig100_train_071__full::motiongpt,True,False,,"the person picks up one container with each hand, pours them at the same time, then grabs something with their right hand and mixes the concoction.",multi_action_composition,,train,human_diagnostic_problem_description,2026-05-26T23:52:42,,True
20260528_182842_motiongpt_success_071_sample_trace,MotionGPT,success,hml_orig100_train_072__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.5575366630979631,41.462440490722656,-2.98575758934021,18.705745697021484,1.0,0,3084,3,motiongpt,hml_orig100_train_072__full::motiongpt,True,False,,"a person is turning something with its left hand, while holding something with its right hand",multi_action_composition,,train,human_diagnostic_problem_description,2026-05-26T23:53:35,,True
20260528_182842_motiongpt_success_072_sample_trace,MotionGPT,success,hml_orig100_train_073__full,token_logits,motion_vocab_logits_slice,decoder_prefix,"['batch', 'decoder_step', 'motion_vocab']","[1, 6, 514]",0.40114246993748376,33.078861236572266,5.917022705078125,12.27753734588623,1.0,0,3084,3,motiongpt,hml_orig100_train_073__full::motiongpt,True,False,,"a man stands with feet apart left arm stretched and right arm bent, then lunges forward and kicks his right foot into the air.",dance_exercise,,train,human_diagnostic_problem_description,2026-05-26T23:54:06,,True
